Microwave sterilisers,Scientific and medical instrument sterilisers
Infrared Radiation sterilisers,Scientific and medical instrument sterilisers
Carbon monoxide detectors,Scientific instruments
High Pressure Liquid Chromatograph (HPLC) equipment,Scientific instruments
Nuclear Magnetic Resonance (NMR) spectroscopes,Scientific instruments
Solid-state Nuclear Magnetic Resonance (NMR) equipment,Scientific instruments
DNA synthesisers,Scientific instruments
Fluid transfer pumps,Scientific instruments
Laboratory balances,Scientific instruments
Pill counters,Scientific instruments
Vibrating tables,Scientific instruments
Laboratory hoods,Scientific instruments
Laboratory hot plates,Scientific instruments
Incubators,Scientific instruments
Sonic Tomography,Scientific instruments
Penetrometer/Moisture metres,Scientific instruments
Chlorophyll fluorescence,Scientific instruments
Stability and tilt sensors,Scientific instruments
Elastometer,Scientific instruments
Diagnostic Drills,Scientific instruments
infiltrometer,Scientific instruments
Increment corers ,Scientific instruments
Electrical impedance spectroscopy,Scientific instruments
Ground penetrating radar,Scientific instruments
pH meters,Scientific instruments
MAZ mixers,Scientific instruments
Samix mixers,Scientific instruments
Blenders and grinders,Scientific instruments
Topi-Click filling station,Scientific instruments
Facebook,Social media platforms
LinkedIn,Social media platforms
Instagram,Social media platforms
Twitter,Social media platforms
WordPress,Web page creation and editing software
Content Management Systems (CMS),Web page creation and editing software
Sitecore,Web page creation and editing software
Microsoft SharePoint,Web page creation and editing software
IBM Enterprise Content Management,Web page creation and editing software
Direct or manage financial activities or operations,Business operations and financial activities
Direct department or organisational activities,Business operations and financial activities
"Direct sales, marketing or customer service activities",Business operations and financial activities
"Communicate with others to arrange, coordinate, or conduct activities",Communication and collaboration
Analyse data to assess operational or project effectiveness,"Data, analytics, and databases"
Manage human resources activities,Human resources
"Manage operations, research or logistics projects","Data, analytics, and databases"
"Analyse operational data to evaluate processes, identify issues, and inform decisions or activities","Data, analytics, and databases"
"Communicate organisational standards, policies, guidelines, programs, or procedures",Human resources
Direct fundraising or financing activities,Business operations and financial activities
Direct or supervise staff,Human resources
Analyse risks to operations or processes,Business operations and financial activities
Develop financial or business plans,Business operations and financial activities
Manage construction activities,Work activities preparation
Assign duties or work schedules to employees,Human resources
"Develop organisational standards, policies, guidelines, programs, or procedures",Business operations and financial activities
Implement organisational process or policy changes,Business operations and financial activities
Resolve employee or contractor problems,Human resources
Negotiate contracts for the sale or lease of goods or services,Business operations and financial activities
"Manage administrative, clerical, or support services",Business operations and financial activities
"Prepare drafts of laws, amendments, and other legislative or statutory instruments","Records, documentation, reports and research"
Provide news or information to the public,"Records, documentation, reports and research"
Prepare operational or project budgets,Business operations and financial activities
"Advise others about laws, regulations, or compliance matters",Legal matters
Represent the organisation in external relations,Communication and collaboration
Liaise between departments or other groups to improve function or communication,Communication and collaboration
"Coordinate special events, conferences, or programs",Recreation and sporting events
"Prepare operational performance, progress, or status reports",Operating procedures and processes
Prepare financial documents or reports,Business operations and financial activities
Coordinate with external parties to exchange information,Communication and collaboration
"Promote or market goods, services, programs or events",Sales and marketing
Oversee business processes and operations,Business operations and financial activities
Manage human resources activities,Human resources
Direct department or organisational activities,Business operations and financial activities
"Manage organisational, operational, or project budgets",Business operations and financial activities
Confer with staff to coordinate business operations,Communication and collaboration
"Analyse operational data to evaluate processes, identify issues, and inform decisions or activities","Data, analytics, and databases"
Implement organisational process or policy changes,Business operations and financial activities
Present business-related information,"Records, documentation, reports and research"
"Monitor organisational or operational compliance with regulations, standards or procedures",Safety and hazard management
Analyse data to assess operational or project effectiveness,"Data, analytics, and databases"
Authorise expenditures or other financial actions,Business operations and financial activities
